paper_id,method_id,method_structure,lineage,dataset,dataset_version,config_label,outcome,raw_score,random_ref,human_ref,env_steps,replay_ratio,batch_size,learning_rate,n_step,discount,hidden_dim,num_layers,imagination_horizon,num_simulations,model_params,n_seeds,eval_episodes,sticky_actions,data_augmentation,checkpoint_selection,source,value_type,notes
2004.04136,CURL,"[""augment@input"", ""discriminate@state"", ""encode@input"", ""reconstruct@sample""]",model_free_representation,seaquest,atari100k,main,0.753,384.5,68.4,42054.7,100000,1,32,0.0001,20,0.99,256,missing,not_applicable,not_applicable,missing,20,missing,missing,yes,last,arXiv:2004.04136 Table 2 (std from Table 6/7) [CURL (on Efficient Rainbow)] game as printed: Seaquest; refs Table 2,derived_hns_from_reported_mean,"raw score, mean over 20 seeds; std across the 20 runs from Table 6/7 last rows"
2004.04136,CURL,"[""augment@input"", ""discriminate@state"", ""encode@input"", ""reconstruct@sample""]",model_free_representation,upndown,atari100k,main,21.701,2955.2,533.4,11693.2,100000,1,32,0.0001,20,0.99,256,missing,not_applicable,not_applicable,missing,20,missing,missing,yes,last,arXiv:2004.04136 Table 2 (std from Table 6/7) [CURL (on Efficient Rainbow)] game as printed: UpNDown; refs Table 2,derived_hns_from_reported_mean,"raw score, mean over 20 seeds; std across the 20 runs from Table 6/7 last rows"
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,alien,atari100k,main,7.875,771.2,227.8,7127.7,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Alien; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,amidar,atari100k,main,5.66,102.8,5.8,1719.5,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Amidar; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,assault,atari100k,main,44.265,452.4,222.4,742.0,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Assault; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,asterix,atari100k,main,4.745,603.5,210.0,8503.3,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Asterix; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,bankheist,atari100k,main,20.937,168.9,14.2,753.1,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: BankHeist; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,battlezone,atari100k,main,30.418,12954.0,2360.0,37187.5,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: BattleZone; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,boxing,atari100k,main,49.167,6.0,0.1,12.1,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Boxing; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,breakout,atari100k,main,50.0,16.1,1.7,30.5,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Breakout; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,choppercommand,atari100k,main,-0.467,780.3,811.0,7387.8,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: ChopperCommand; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,crazyclimber,atari100k,main,38.868,20516.5,10780.5,35829.4,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: CrazyClimber; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,demonattack,atari100k,main,52.851,1113.4,152.1,1971.0,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: DemonAttack; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,freeway,atari100k,main,33.108,9.8,0.0,29.6,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Freeway; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,frostbite,atari100k,main,6.228,331.1,65.2,4334.7,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Frostbite; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,gopher,atari100k,main,17.574,636.3,257.6,2412.5,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Gopher; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,hero,atari100k,main,9.092,3736.3,1027.0,30826.4,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Hero; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,jamesbond,atari100k,main,75.603,236.0,29.0,302.8,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Jamesbond; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,kangaroo,atari100k,main,29.789,940.6,52.0,3035.0,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Kangaroo; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,krull,atari100k,main,226.707,4018.1,1598.0,2665.5,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Krull; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,kungfumaster,atari100k,main,39.383,9111.0,258.5,22736.3,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: KungFuMaster; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,mspacman,atari100k,main,9.831,960.5,307.3,6951.6,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: MsPacman; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,pong,atari100k,main,34.561,-8.5,-20.7,14.6,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Pong; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,privateeye,atari100k,main,-0.055,-13.6,24.9,69571.3,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: PrivateEye; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,qbert,atari100k,main,5.195,854.4,163.9,13455.0,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Qbert; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,roadrunner,atari100k,main,113.405,8895.1,11.5,7845.0,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: RoadRunner; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,seaquest,atari100k,main,0.554,301.2,68.4,42054.7,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: Seaquest; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2004.13649,DrQ,"[""average q function@value"", ""average target@other:DrQ"", ""transform@input""]",model_free_representation,upndown,atari100k,main,23.723,3180.8,533.4,11693.2,100000,1,32,0.0001,10,0.99,512,3,not_applicable,not_applicable,missing,5,missing,missing,yes,last,arXiv:2004.13649 Table 5 [DrQ (Eff. DQN + DrQ)] game as printed: UpNDown; refs ,derived_hns_from_reported_mean,raw mean episode return; column 'Eff. DQN +DrQ (Ours)' (last column); no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,alien,atari100k,main,8.315,801.5,227.8,7127.7,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Alien; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,alien,atari100k,no_aug,8.977,847.2,227.8,7127.7,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Alien; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,amidar,atari100k,main,9.949,176.3,5.8,1719.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Amidar; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,amidar,atari100k,no_aug,7.989,142.7,5.8,1719.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Amidar; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,assault,atari100k,main,67.09,571.0,222.4,742.0,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Assault; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,assault,atari100k,no_aug,85.181,665.0,222.4,742.0,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Assault; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,asterix,atari100k,main,9.258,977.8,210.0,8503.3,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Asterix; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,asterix,atari100k,no_aug,7.358,820.2,210.0,8503.3,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Asterix; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,bankheist,atari100k,main,49.628,380.9,14.2,753.1,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Bank Heist; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,bankheist,atari100k,no_aug,55.677,425.6,14.2,753.1,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Bank Heist; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,battlezone,atari100k,main,41.034,16651.0,2360.0,37187.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: BattleZone; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,battlezone,atari100k,no_aug,24.056,10738.0,2360.0,37187.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: BattleZone; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,boxing,atari100k,main,297.5,35.8,0.1,12.1,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Boxing; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,boxing,atari100k,no_aug,105.0,12.7,0.1,12.1,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Boxing; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,breakout,atari100k,main,53.472,17.1,1.7,30.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Breakout; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,breakout,atari100k,no_aug,38.889,12.9,1.7,30.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Breakout; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,choppercommand,atari100k,main,2.491,974.8,811.0,7387.8,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: ChopperCommand; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,choppercommand,atari100k,no_aug,-2.185,667.3,811.0,7387.8,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: ChopperCommand; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,crazyclimber,atari100k,main,128.321,42923.6,10780.5,35829.4,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Crazy Climber; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,crazyclimber,atari100k,no_aug,130.187,43391.0,10780.5,35829.4,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Crazy Climber; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,demonattack,atari100k,main,21.612,545.2,152.1,1971.0,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Demon Attack; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,demonattack,atari100k,no_aug,11.985,370.1,152.1,1971.0,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Demon Attack; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,freeway,atari100k,main,82.432,24.4,0.0,29.6,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Freeway; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,freeway,atari100k,no_aug,54.392,16.1,0.0,29.6,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Freeway; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,frostbite,atari100k,main,41.136,1821.5,65.2,4334.7,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Frostbite; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,frostbite,atari100k,no_aug,37.292,1657.4,65.2,4334.7,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Frostbite; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,gopher,atari100k,main,21.235,715.2,257.6,2412.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Gopher; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,gopher,atari100k,no_aug,23.987,774.5,257.6,2412.5,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Gopher; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,hero,atari100k,main,20.108,7019.2,1027.0,30826.4,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Hero; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,hero,atari100k,no_aug,15.706,5707.4,1027.0,30826.4,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Hero; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,jamesbond,atari100k,main,122.863,365.4,29.0,302.8,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Jamesbond; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,jamesbond,atari100k,no_aug,123.521,367.2,29.0,302.8,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,no,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Jamesbond; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR (no Aug)'; no per-game std reported
2007.05929,SPR,"[""encode@state"", ""evaluate@distribution"", ""predict@latent"", ""project@latent""]",model_free_representation,kangaroo,atari100k,main,108.093,3276.4,52.0,3035.0,100000,2,32,0.0001,10,0.99,missing,3,not_applicable,not_applicable,missing,10,100,missing,yes,last,arXiv:2007.05929 Table 4 [SPR] game as printed: Kangaroo; refs ,derived_hns_from_reported_mean,raw mean episodic return; column 'SPR'; no per-game std reported
